Brand_ID,Classification,Price,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,free_chlorides
Wi01-1937,White,18.99,6.336,0.245,0.3296,5.152,0.03588,13.5,65.96,1.0808767,3.0784,0.5668,10.434,0.028801542
Wi01-1938,White,12.99,7.296,0.3038,0.2987,9.66,0.0368,18.9,140.65,1.086294,3.1616,0.3815,8.836,0.036898389
Wi01-1939,White,13.99,7.2,0.2254,0.7004,10.12,0.04324,33.3,129.01,1.087602,3.1096,0.4142,8.272,0.039012488
Wi01-1940,White,18.99,6.432,0.1862,0.3296,3.404,0.03772,23.4,73.72,1.0809857,3.016,0.6213,9.87,0.022006646
Wi01-1941,White,25.99,7.008,0.2548,0.3399,16.422,0.04508,37.35,189.15,1.09,3.1824,0.4796,8.554,0.019555556
Wi01-1942,White,27.99,7.008,0.294,0.3502,2.484,0.04048,30.6,104.76,1.0802445,3.4944,0.5777,12.032,0.017536476
Wi01-1943,White,16.99,8.736,0.7791,0,2.392,0.08832,9.9,25.22,1.089346,3.484,0.9047,8.836,0.029178028
Wi01-1944,White,22.99,9.984,0.3234,0.6489,2.576,0.07728,4.5,21.34,1.089782,3.3904,0.8066,10.528,0.024142661
Wi01-1945,White,6.99,11.136,0.5684,0.6798,2.024,0.06808,9,45.59,1.090872,3.38,0.6213,8.46,0.170500341
Wi01-1946,White,8.99,6.336,0.4018,0.3193,1.472,0.03864,16.2,97.97,1.0812255,3.2552,0.4469,9.87,0.04937518
Wi01-1947,White,9.99,5.664,0.245,0.1957,11.408,0.04324,45,157.14,1.087057,3.484,0.4142,8.93,0.044532791
Wi01-1948,White,11.99,6.624,0.4018,0.3399,9.292,0.03956,25.2,147.44,1.086512,3.328,0.5668,8.836,0.052439885
Wi01-1949,White,9.99,6.336,0.2156,0.3502,10.672,0.046,53.1,135.8,1.0848334,3.3488,0.436,10.152,0.049166625
Wi01-1950,White,18.99,5.856,0.1764,0.3914,2.116,0.03036,25.2,107.67,1.0786858,3.2864,0.5341,11.656,0.027024106
Wi01-1951,White,16.99,8.16,0.3136,0.3708,13.708,0.03772,42.3,184.3,1.088038,3.2032,0.3379,9.4,0.030052592
Wi01-1952,White,14.99,7.008,0.1764,0.3193,15.916,0.0506,28.8,191.09,1.090218,3.2552,0.5014,8.46,0.028894977
Wi01-1953,White,18.99,6.432,0.2646,0.2678,2.116,0.03956,54.9,175.57,1.0833946,3.588,0.6867,9.964,0.0331549
Wi01-1954,White,13.99,7.584,0.1862,0.4326,1.472,0.05244,16.2,29.1,1.08346,3.4216,0.7521,10.528,0.032142596
Wi01-1955,White,10.99,8.448,0.5978,0.1442,2.208,0.06164,9,40.74,1.086621,3.3176,0.6431,8.93,0.048959391
Wi01-1956,White,16.99,6.336,0.5488,0.1648,2.852,0.0414,25.2,89.24,1.08346,3.2448,0.3815,8.554,0.032032988
Wi01-1957,White,13.99,5.952,0.3136,0.2472,3.772,0.04692,30.6,144.53,1.0824354,3.4944,0.5668,10.34,0.036363636
Wi01-1958,White,12.99,5.568,0.3283,0.1442,5.336,0.04232,44.1,191.09,1.083133,3.432,0.7739,9.682,0.050222807
Wi01-1959,White,23.99,7.872,0.3234,0.4017,2.3,0.06808,26.1,46.56,1.0848552,3.4528,0.9592,11.656,0.021759729
Wi01-1960,White,20.99,9.408,0.3332,0.4017,1.288,0.06072,2.7,6.79,1.084223,3.3176,0.5995,10.716,0.020812482
Wi01-1961,White,23.99,7.392,0.1568,0.4223,1.564,0.04416,54,167.81,1.082588,3.3696,0.7194,10.528,0.020417406
Wi01-1962,White,11.99,7.104,0.4312,0.206,10.58,0.04508,39.6,152.29,1.08782,3.4008,0.4796,8.46,0.039012488
Wi01-1963,White,9.99,7.296,0.2254,0.412,4.784,0.06072,12.6,88.27,1.0844192,3.2968,0.872,9.118,0.047942608
Wi01-1964,White,18.99,7.68,0.245,0.2678,12.88,0.03956,36.9,240.56,1.088474,3.1512,0.6213,8.178,0.03610061
Wi01-1965,White,26.99,4.992,0.3038,0.206,2.208,0.02484,24.3,113.49,1.0778574,3.7024,0.4905,12.22,0.019607808
Wi01-1966,White,19.99,7.296,0.098,0.3399,0.92,0.02852,29.7,90.21,1.0801246,3.1824,0.7412,10.528,0.028988869
Wi01-1967,White,22.99,8.448,0.3038,0.412,2.576,0.10028,6.3,15.52,1.0857926,3.4424,0.8611,11.092,0.025100173
Wi01-1968,White,13.99,6.336,0.2058,0.5047,16.698,0.03864,36.9,153.26,1.089673,3.4112,0.4251,8.178,0.031707507
Wi01-1969,White,17.99,5.664,0.245,0.2575,10.396,0.04784,27,160.05,1.08673,3.3696,0.4796,8.93,0.027024106
Wi01-1970,White,8.99,6.816,0.3626,0.6901,9.66,0.0414,44.1,150.35,1.087275,3.2864,0.4796,8.178,0.043650101
Wi01-1971,White,8.99,7.68,0.588,0.2266,1.932,0.0736,22.5,101.85,1.0857817,3.432,0.5341,9.306,0.050654828
Wi01-1972,White,19.99,6.048,0.3038,0.309,9.2,0.04232,44.1,205.64,1.085858,3.8896,0.5995,11.186,0.033738088
Wi01-1973,White,16.99,5.76,0.196,0.2678,1.012,0.03036,34.2,64.99,1.0785986,3.2656,0.4142,10.81,0.027280055
Wi01-1974,White,19.99,7.2,0.2352,0.2987,1.012,0.04232,30.6,81.48,1.079318,3.1616,0.4251,10.763,0.030657662
Wi01-1975,White,25.99,6.624,0.2352,0.4017,1.196,0.05796,16.2,131.92,1.082152,3.4424,0.5232,9.776,0.020585335
Wi01-1976,White,18.99,7.008,0.2156,0.412,13.57,0.03864,40.05,125.615,1.089782,3.4944,0.4469,8.554,0.023238912
Wi01-1977,White,17.99,5.76,0.3234,0.3914,8.924,0.0368,26.1,120.28,1.084986,3.6088,0.5232,10.34,0.029854878
Wi01-1978,White,13.99,7.968,0.2548,0.3193,1.84,0.02668,12.6,136.77,1.0799393,3.068,0.8393,11.468,0.032363507
Wi01-1979,White,14.99,5.952,0.2842,0.2678,12.052,0.04232,49.5,197.88,1.0872205,3.2864,0.4469,9.024,0.029083218
Wi01-1980,White,9.99,7.776,0.49,0.4841,1.012,0.03404,20.7,122.22,1.083242,3.3384,0.4578,10.246,0.038431304
Wi01-1981,White,8.99,9.216,0.6664,0.2472,2.024,0.08004,4.5,27.16,1.088692,3.2656,0.654,9.588,0.052211638
Wi01-1982,White,18.99,7.488,0.4508,0.2678,1.748,0.08096,20.7,51.41,1.087929,3.5672,0.8066,8.648,0.035076531
Wi01-1983,White,16.99,5.856,0.1862,0.3811,2.392,0.03772,21.6,96.03,1.0807677,3.3072,0.545,10.246,0.035455393
Wi01-1984,White,14.99,8.448,0.5978,0.1957,3.68,0.08648,27,66.93,1.0876783,3.3488,0.545,9.4,0.03610061
Wi01-1985,White,9.99,6.912,0.7105,0.0515,4.278,0.07912,3.6,10.67,1.085858,3.5464,0.4251,10.246,0.049166625
Wi01-1986,White,16.99,8.832,0.7399,0.1854,2.024,0.13616,9,99.91,1.086621,2.9848,1.4824,9.588,0.029273303
Wi01-1987,White,23.99,6.528,0.294,0.2987,5.704,0.023,26.1,92.15,1.0798739,3.1512,0.3488,12.126,0.022773148
Wi01-1988,White,14.99,7.488,0.49,0.1751,1.472,0.07544,18.9,98.94,1.08564,3.5256,0.5232,8.93,0.046571492
Wi01-1989,White,11.99,7.104,0.196,0.3605,5.612,0.023,9,38.8,1.0817596,2.9016,0.5668,10.246,0.036363636
Wi01-1990,White,16.99,6.144,0.1372,0.2884,7.268,0.05244,18.9,79.54,1.0837325,3.3904,0.3924,9.4,0.033386346
Wi01-1991,White,16.99,9.888,0.49,0.4326,1.84,0.06348,18.9,49.47,1.088038,3.2864,0.7848,10.81,0.027891598
Wi01-1992,White,17.99,6.624,0.5292,0.0412,2.76,0.07084,6.3,26.19,1.088583,3.8376,0.9919,8.836,0.035202141
Wi01-1993,White,8.99,7.392,0.9457,0.103,1.932,0.10304,9.9,21.34,1.085967,3.3904,0.545,8.93,0.036363636
Wi01-1994,White,18.99,6.912,0.196,0.3193,9.2,0.04968,44.1,160.05,1.08673,3.536,0.4578,9.306,0.035970164
Wi01-1995,White,11.99,6.336,0.2646,0.2575,2.852,0.04784,36.9,182.36,1.080735,3.3696,0.436,10.622,0.041635756
Wi01-1996,White,13.99,11.424,0.5586,0.515,2.392,0.07544,5.4,31.04,1.090654,3.2448,0.8502,10.058,0.031071252
Wi01-1997,White,14.99,8.16,0.4802,0.1133,2.116,0.07728,8.1,64.99,1.086512,3.2968,0.5777,8.836,0.038288038
Wi01-1998,White,13.99,6.624,0.2842,0.4223,7.176,0.04232,46.8,165.87,1.0849533,3.2448,0.5559,9.024,0.046957175
Wi01-1999,White,11.99,7.104,0.2744,0.515,11.132,0.04508,43.2,118.34,1.087057,3.1304,0.4796,8.46,0.051535766
Wi01-2000,White,26.99,8.736,0.294,0.4223,1.84,0.06256,9,23.28,1.0848007,3.4008,0.9265,10.998,0.020812482
Wi01-2001,White,15.99,7.008,0.2058,0.2163,1.472,0.04232,31.5,129.01,1.0841794,3.5152,0.5014,9.4,0.028432295
Wi01-2002,White,9.99,6.528,0.6664,0.2163,1.932,0.0644,8.1,22.31,1.0850514,3.5152,0.654,9.682,0.04196167
Wi01-2003,White,18.99,7.2,0.1666,0.4532,10.396,0.04232,58.5,141.62,1.08673,3.2968,0.4905,9.4,0.028070104
Wi01-2004,White,13.99,7.104,0.6076,0.0515,1.748,0.06256,21.6,40.74,1.085749,3.5568,0.6213,10.81,0.033856571
Wi01-2005,White,10.99,7.584,0.1764,0.3811,1.104,0.0368,14.4,72.75,1.08128,3.3072,0.6867,10.152,0.051092449
Wi01-2006,White,15.99,7.104,0.392,0.4223,12.972,0.04876,33.3,188.18,1.0887574,3.328,0.6867,8.836,0.034580755
Wi01-2007,White,18.99,9.792,0.3528,0.6592,2.668,0.11224,9,39.77,1.08782,3.3592,0.7194,11.75,0.027802983
Wi01-2008,White,15.99,6.528,0.2744,0.4532,8.556,0.02852,31.5,132.89,1.084114,3.2864,0.3924,9.776,0.032363507
Wi01-2009,White,14.99,6.912,0.6419,0.0309,1.656,0.07176,6.3,11.64,1.0854983,3.4736,0.4251,8.93,0.036496229
Wi01-2010,White,23.99,5.76,0.2548,0.2987,2.852,0.03772,33.3,139.68,1.0784896,3.3488,0.4251,12.032,0.024799575
Wi01-2011,White,20.99,7.488,0.5684,0.0206,1.84,0.06716,8.1,17.46,1.086512,3.4944,0.6213,8.93,0.023719114
Wi01-2012,White,20.99,6.048,0.196,0.2678,4.324,0.0368,97.2,162.96,1.0821302,3.1928,0.8175,10.058,0.01966027
Wi01-2013,White,19.99,5.952,0.3332,0.2575,11.132,0.05428,29.7,165.87,1.0874821,3.2656,0.6104,8.178,0.031493267
Wi01-2014,White,18.99,8.256,0.4802,0.2884,1.748,0.1012,18,131.92,1.086948,3.0472,2.1255,9.306,0.031071252
Wi01-2015,White,22.99,8.16,0.3136,0.4326,2.116,0.069,10.8,18.43,1.0838306,3.2656,0.7739,11.092,0.025561422
Wi01-2016,White,23.99,6.144,0.2254,0.3296,1.748,0.03496,36,114.46,1.0799066,3.4528,0.5777,11.092,0.020306593
Wi01-2017,White,9.99,6.144,0.4312,0.2678,1.84,0.04968,18,174.6,1.084768,3.7232,0.6213,9.4,0.054320988
Wi01-2018,White,14.99,6.624,0.5684,0.0103,1.748,0.0736,36,52.38,1.0865447,3.536,0.7957,9.118,0.044176529
Wi01-2019,White,37.99,6.624,0.3528,0.3502,3.864,0.01656,51.3,115.43,1.078882,3.4112,0.3924,11.938,0.013887136
Wi01-2020,White,18.99,6.432,0.2352,0.3811,10.396,0.03956,57.6,167.81,1.0859888,3.2032,0.5777,9.306,0.031386961
Wi01-2021,White,6.99,6.24,0.4704,0.0206,0.828,0.03956,28.8,96.03,1.0815634,3.2656,0.5123,9.212,0.060048913
Wi01-2022,White,14.99,6.864,0.1666,0.2472,8.832,0.10948,50.4,172.66,1.0854002,3.276,0.4796,9.588,0.031386961
Wi01-2023,White,37.99,7.008,0.2058,0.2987,1.472,0.03128,26.1,114.46,1.080953,3.432,0.545,10.34,0.016683249
Wi01-2024,White,10.99,9.504,0.49,0.2472,2.116,0.09476,5.4,13.58,1.087602,3.4736,0.5668,9.4,0.07577793
Wi01-2025,White,14.99,9.024,0.2744,0.309,1.472,0.0414,32.4,134.83,1.0849206,3.2344,0.5341,8.742,0.041635756
Wi01-2026,White,14.99,5.76,0.3136,0.4738,1.38,0.046,50.4,183.33,1.0824572,3.3696,0.5341,9.024,0.041635756
Wi01-2027,White,18.99,6.432,0.294,0.2987,2.576,0.023,33.3,103.79,1.0808331,3.4424,0.6867,10.622,0.019872239
Wi01-2028,White,9.99,6.624,0.343,0.5665,10.994,0.03496,19.8,107.67,1.0865883,3.2344,0.3161,9.118,0.038003897
Wi01-2029,White,14.99,6.528,0.245,0.3811,2.852,0.02392,26.1,90.21,1.0794815,3.2656,0.4905,11.468,0.026522896
Wi01-2030,White,24.99,6.624,0.2156,0.3811,13.8,0.04876,53.1,172.66,1.089128,3.5048,0.8938,8.93,0.020417406
Wi01-2031,White,14.99,8.256,0.2646,0.4738,5.612,0.02944,11.7,39.77,1.08237,3.0056,0.3706,10.246,0.039606955
Wi01-2032,White,22.99,5.76,0.3136,0.3399,9.108,0.02944,19.8,87.3,1.0819122,3.224,0.4687,11.374,0.024874215
Wi01-2033,White,11.99,6.048,0.2744,0.309,2.852,0.03588,21.6,111.55,1.083678,3.172,0.4687,8.084,0.039159844
Wi01-2034,White,16.99,7.2,0.3234,0.3708,2.392,0.04692,23.4,122.22,1.0801573,3.4528,0.5777,11.938,0.031923939
Wi01-2035,White,11.99,7.68,0.2646,0.2472,1.104,0.04048,18,98.94,1.082261,3.4112,0.4578,10.246,0.036629549
Wi01-2036,White,14.99,9.024,0.5782,0.1442,1.84,0.07728,22.5,46.56,1.087929,3.2656,0.6104,9.118,0.040995215
Wi01-2037,White,22.99,5.376,0.6468,0,2.024,0.08004,2.7,10.67,1.0832202,3.8584,0.6867,12.032,0.025718
Wi01-2038,White,15.99,7.2,0.1372,0.3502,1.196,0.0506,45,148.41,1.084005,3.4216,0.872,9.024,0.032032988
Wi01-2039,White,9.99,6.336,0.7203,0.0206,7.268,0.11224,61.2,120.28,1.089346,3.6088,0.5777,9.306,0.043133026
Wi01-2040,White,20.99,7.392,0.5684,0.0103,1.656,0.08096,10.8,17.46,1.0852912,3.4528,0.6104,9.87,0.02069844
Wi01-2041,White,17.99,10.176,0.9996,0.4429,2.668,0.06992,23.4,85.36,1.088256,3.2032,0.6213,9.494,0.027024106
Wi01-2042,White,18.99,6.432,0.3626,0.2575,2.3,0.02576,21.6,81.48,1.080081,3.2656,0.3924,10.998,0.030052592
Wi01-2043,White,16.99,8.256,0.3626,0.721,11.178,0.03588,18.9,153.26,1.088147,3.12,0.7957,8.742,0.030863418
Wi01-2044,White,20.99,7.872,0.2744,0.412,2.208,0.04784,3.6,9.7,1.0829804,3.4632,0.763,12.032,0.023929483
Wi01-2045,White,14.99,7.104,0.1862,0.3193,13.34,0.0414,35.1,187.21,1.088474,3.224,0.545,8.648,0.032474817
Wi01-2046,White,14.99,6.912,0.6419,0.0309,1.656,0.07176,6.3,11.64,1.0854983,3.4736,0.4251,8.93,0.045814244
Wi01-2047,White,6.99,7.68,0.3136,0.2678,1.104,0.046,10.35,85.36,1.084114,3.3696,0.4033,8.93,0.064803468
Wi01-2048,White,17.99,6.528,0.147,0.4223,11.868,0.04048,71.55,177.51,1.0871878,3.3696,0.8502,9.588,0.027714789
Wi01-2049,White,18.99,6.72,0.6762,0.0721,2.3,0.08372,13.5,20.37,1.0853348,3.5152,0.654,10.622,0.026605458
Wi01-2050,White,24.99,5.76,0.2842,0.4223,9.936,0.04416,49.5,144.53,1.083133,3.2136,0.6431,10.30866667,0.022773148
Wi01-2051,White,11.99,7.488,0.3136,0.3193,1.564,0.03312,41.4,189.15,1.08237,3.1512,0.5232,9.87,0.050438124
Wi01-2052,White,25.99,8.448,0.3234,0.4223,5.428,0.06716,6.3,12.61,1.0862722,3.432,0.6758,11.374,0.020755343
Wi01-2053,White,15.99,6.624,0.6223,0.1751,2.208,0.22172,5.4,17.46,1.085749,3.536,0.6431,9.682,0.034215789
Wi01-2054,White,13.99,7.2,0.2989,0.412,17.388,0.05428,39.6,164.9,1.09,3.1096,0.5014,8.46,0.04147422
Wi01-2055,White,15.99,6.72,0.2744,0.3296,1.564,0.03496,24.3,124.16,1.0831875,3.328,0.6758,9.588,0.028341093
Wi01-2056,White,17.99,6.24,0.3038,0.6283,11.96,0.04876,27.9,119.31,1.0868172,3.2136,0.545,8.742,0.027980637
Wi01-2057,White,17.99,4.608,0.2205,0.3914,1.104,0.06808,42.3,126.1,1.0805388,3.4424,0.436,9.682,0.033856571
Wi01-2058,White,23.99,7.872,0.3234,0.3296,2.576,0.06164,3.6,11.64,1.0842557,3.432,0.8284,12.032,0.025561422
Wi01-2059,White,8.99,5.952,0.4508,0.2987,1.932,0.06808,28.8,95.06,1.0854002,3.4632,0.6758,9.212,0.046571492
Wi01-2060,White,5.99,7.104,1.1613,0,3.91,0.08924,4.5,13.58,1.086294,3.7752,0.5886,10.058,0.104785856
Wi01-2061,White,14.99,6.816,0.5782,0.0206,2.116,0.07544,21.6,91.18,1.0872096,3.692,0.5777,9.118,0.030052592
Wi01-2062,White,8.99,5.664,0.4312,0.3399,1.104,0.04508,10.8,113.49,1.0805606,3.5984,0.4796,10.81,0.037583581
Wi01-2063,White,9.99,7.968,0.5488,0.2266,2.208,0.07544,9,83.42,1.088147,3.5048,0.6758,8.93,0.045075317
Wi01-2064,White,13.99,6.144,0.2744,0.4635,7.912,0.05244,42.3,216.31,1.0862286,3.2864,0.5559,8.554,0.038720261
Wi01-2065,White,9.99,5.472,0.2548,0.2472,16.376,0.05428,20.7,120.28,1.0875257,3.432,0.545,9.494,0.038575376
Wi01-2066,White,19.99,6.528,0.2352,0.2987,8.74,0.03864,50.4,152.29,1.0854874,3.2344,0.5559,9.494,0.033502981
Wi01-2067,White,14.99,5.856,0.2646,0.3296,1.012,0.03128,21.6,106.7,1.078882,3.4944,0.436,11.75,0.031707507
Wi01-2068,White,22.99,6.624,0.147,0.2987,2.116,0.03036,12.6,79.54,1.0805388,3.224,0.6322,10.528,0.021278201
Wi01-2069,White,12.99,8.256,0.4802,0.5253,1.84,0.38824,14.4,60.14,1.087711,3.1512,1.2753,8.46,0.038431304
Wi01-2070,White,10.99,8.352,0.2842,0.5356,1.472,0.10396,10.8,35.89,1.086621,3.38,0.6322,8.93,0.037445024
Wi01-2071,White,14.99,6.336,0.3724,0.2884,2.576,0.03956,15.3,64.99,1.0782716,3.3384,0.5123,12.408,0.02693959
Wi01-2072,White,14.99,12.192,0.588,0.5047,2.576,0.069,4.5,18.43,1.089346,3.2656,0.6213,10.716,0.052669632
Wi01-2073,White,17.99,6.816,0.2646,0.618,1.932,0.06808,15.3,24.25,1.0879726,3.5152,0.7848,9.964,0.034580755
Wi01-2074,White,29.99,7.296,0.196,0.309,13.064,0.05152,47.7,206.125,1.08891,3.2656,0.5014,8.366,0.016083541
Wi01-2075,White,10.99,7.008,0.343,0.6901,7.636,0.04876,9,97,1.085531,3.3176,0.545,10.246,0.037307232
Wi01-2076,White,17.99,6.144,0.1274,0.4841,1.472,0.08464,36,153.26,1.082152,3.3384,0.3924,9.212,0.028250329
Wi01-2077,White,15.99,7.872,0.294,0.4532,11.408,0.03956,46.8,149.38,1.0840268,3.1616,0.3597,11.28,0.034215789
Wi01-2078,White,15.99,6.624,0.2352,0.3811,5.612,0.02484,34.2,108.64,1.0800374,3.3176,0.3706,11.656,0.027714789
Wi01-2079,White,17.99,8.64,0.3528,0.5356,1.932,0.10212,4.5,9.7,1.0852912,3.4424,0.6758,10.622,0.029854878
Wi01-2080,White,9.99,7.68,0.2744,0.4532,1.656,0.07452,25.2,65.96,1.0845609,3.4944,0.7194,10.528,0.048548831
Wi01-2081,White,19.99,7.968,0.1372,0.4635,1.38,0.03588,16.2,95.06,1.0814435,3.1408,0.6104,10.34,0.030555556
Wi01-2082,White,18.99,6.336,0.196,0.3914,7.268,0.04784,27,140.65,1.084223,3.4528,0.6104,10.34,0.024949195
Wi01-2083,White,8.99,8.064,0.2842,0.2987,0.966,0.02944,3.6,53.35,1.079972,3.0264,0.3488,10.716,0.080350621
Wi01-2084,White,9.99,7.488,0.245,0.3811,0.92,0.03956,9,77.6,1.0804952,3.2032,0.4142,10.716,0.036363636
Wi01-2085,White,10.99,7.008,0.2352,0.4223,12.512,0.046,36.9,172.66,1.088692,3.5048,0.4687,9.118,0.04937518
Wi01-2086,White,11.99,7.392,0.2744,0.5974,11.132,0.04232,54,171.69,1.088147,3.2032,0.5014,8.366,0.03703392
Wi01-2087,White,17.99,11.04,0.441,0.515,2.76,0.07176,17.1,45.59,1.090327,3.3904,1.2099,10.34,0.032474817
Wi01-2088,White,15.99,6.912,0.2352,0.412,1.288,0.0414,27.9,102.82,1.080626,2.9952,0.4142,10.152,0.032586703
Wi01-2089,White,12.99,5.568,0.245,0.2678,12.052,0.04692,39.6,143.56,1.086948,3.4216,0.4142,8.742,0.052669632
Wi01-2090,White,17.99,4.8,0.3234,0.1648,1.38,0.04508,9,94.09,1.080953,3.6192,0.4796,10.058,0.026688406
Wi01-2091,White,13.99,5.664,0.196,0.2884,0.92,0.03956,40.5,97,1.0794597,3.536,0.4469,10.716,0.031707507
Wi01-2092,White,13.99,7.968,0.588,0.2575,2.024,0.10856,8.1,36.86,1.0858144,3.276,0.5777,9.212,0.043133026
Wi01-2093,White,16.99,7.488,0.4214,0.5047,11.96,0.03036,33.3,153.26,1.085095,3.2656,0.3815,10.622,0.033386346
Wi01-2094,White,14.99,6.624,0.6566,0.0618,1.932,0.0736,7.2,32.01,1.0883105,3.8272,0.7739,9.024,0.048753463
Wi01-2095,White,14.99,7.008,0.4998,0.1854,1.932,0.0644,10.8,27.16,1.0874712,3.6608,0.7957,8.93,0.029178028
Wi01-2096,White,13.99,7.584,0.1862,0.4635,1.38,0.0414,15.3,93.12,1.080953,3.2552,0.4251,10.34,0.035455393
Wi01-2097,White,19.99,5.952,0.2352,0.2781,15.456,0.0368,43.2,125.13,1.0866319,3.3592,0.4142,9.87,0.030252277
Wi01-2098,White,24.99,6.624,0.2058,0.3399,1.656,0.03128,43.2,131.92,1.078991,3.38,0.4469,11.844,0.021337513
Wi01-2099,White,11.99,7.296,0.1862,0.4223,1.012,0.0368,34.2,138.71,1.079863,3.0368,0.4578,10.716,0.040369343
Wi01-2100,White,13.99,9.216,0.588,0.515,2.116,0.07268,25.2,68.87,1.089673,3.64,0.6213,9.118,0.039308036
Wi01-2101,White,22.99,6.816,0.2254,0.4017,1.472,0.02944,10.8,63.05,1.078882,3.38,0.436,11.938,0.021637826
Wi01-2102,White,24.99,5.952,0.3822,0.2472,4.416,0.03404,40.5,133.86,1.0809966,3.3592,0.4687,10.528,0.020755343
Wi01-2103,White,17.99,4.896,0.2842,0.2884,7.636,0.02392,24.3,103.79,1.0824572,3.4944,0.4033,10.34,0.036363636
Wi01-2104,White,26.99,6.624,0.245,0.2781,8.326,0.03588,33.3,124.16,1.083024,3.4008,0.3706,10.622,0.015478808
Wi01-2105,White,11.99,10.368,0.49,0.4738,2.3,0.06716,4.5,26.19,1.090109,3.172,0.6976,8.93,0.050008866
Wi01-2106,White,17.99,11.04,0.5782,0.6077,2.392,0.08004,11.7,47.53,1.088692,3.3072,0.7085,10.34,0.028616025
Wi01-2107,White,22.99,6.528,0.1764,0.309,11.776,0.05704,17.1,165.87,1.0879072,3.12,0.5668,8.46,0.020142056
Wi01-2108,White,12.99,8.544,0.5831,0.4223,7.268,0.07912,27,105.73,1.089782,3.4008,0.6213,8.742,0.038865962
Wi01-2109,White,17.99,6.816,0.2254,0.4017,12.604,0.05336,23.4,166.84,1.0873295,3.016,0.5014,8.46,0.035970164
Wi01-2110,White,6.99,6.912,0.3136,0.4841,4.692,0.04048,17.1,63.05,1.08019,3.1512,0.4469,11.844,0.06543724
Wi01-2111,White,9.99,5.664,0.294,0.2369,3.864,0.03496,37.8,115.43,1.081716,3.276,0.545,10.34,0.053603887
Wi01-2112,White,10.99,6.432,0.6076,0.2472,1.012,0.03588,5.4,60.14,1.082806,3.5464,0.3488,9.776,0.037863012
Wi01-2113,White,19.99,12.192,0.5782,0.4635,2.116,0.07544,9.9,21.34,1.09,3.12,0.763,8.742,0.035076531
Wi01-2114,White,26.99,6.432,0.1764,0.2884,9.384,0.03588,26.1,111.55,1.0842121,3.2344,0.4905,10.246,0.022513257
Wi01-2115,White,17.99,6.048,0.2254,0.3399,6.348,0.04784,20.7,114.46,1.083242,3.3592,0.5014,9.776,0.031071252
Wi01-2116,White,14.99,6.624,0.1862,0.3296,7.268,0.03864,27,126.1,1.0840704,3.536,0.4251,9.87,0.036231765
Wi01-2117,White,25.99,12,0.2744,0.5562,2.116,0.07544,10.8,28.13,1.089673,3.2344,1.4824,9.212,0.024874215
Wi01-2118,White,15.99,5.76,0.1862,0.2678,11.408,0.04416,45,142.59,1.086948,3.432,0.3924,8.366,0.026035503
Wi01-2119,White,18.99,6.144,0.1862,0.3605,9.384,0.03956,36,102.82,1.0859888,3.2864,0.545,9.118,0.028801542
Wi01-2120,White,14.99,7.104,0.588,0.2678,1.932,0.07636,15.3,88.27,1.0858144,3.4216,0.6104,9.212,0.029369046
Wi01-2121,White,11.99,7.392,0.2744,0.3605,14.076,0.05152,27.9,113.49,1.089782,3.4008,0.545,9.024,0.040680474
Wi01-2122,White,13.99,6.336,0.2744,0.2369,9.568,0.04508,40.5,184.3,1.0873186,3.2448,0.5559,8.272,0.044
Wi01-2123,White,26.99,5.376,0.1764,0.309,9.384,0.02576,25.2,127.07,1.084986,3.6296,0.4578,10.152,0.024949195
Wi01-2124,White,17.99,6.432,0.1862,0.4223,14.352,0.05152,67.5,150.35,1.089455,3.328,0.4796,8.272,0.033386346
Wi01-2125,White,15.99,7.488,0.4214,0.5047,11.96,0.03036,33.3,153.26,1.085095,3.2656,0.3815,10.622,0.034458454
Wi01-2126,White,16.99,7.008,0.196,0.4017,2.116,0.04416,21.6,84.39,1.0795796,3.0576,0.3815,11.28,0.028894977
Wi01-2127,White,13.99,5.472,0.2058,0.2472,2.116,0.04324,54,183.33,1.08455,3.796,0.7848,9.494,0.032925851
Wi01-2128,White,13.99,5.952,0.3136,0.1236,4.416,0.04968,5.4,94.09,1.0837216,3.2864,0.545,8.742,0.044354123
Wi01-2129,White,19.99,10.272,0.392,0.4944,1.932,0.115,13.5,47.53,1.08782,3.1512,0.8829,9.118,0.027539657
Wi01-2130,White,9.99,6.816,0.3136,0.412,1.38,0.03128,11.7,81.48,1.083896,3.5568,0.654,9.776,0.038431304
Wi01-2131,White,25.99,6.24,0.1764,0.3399,1.288,0.02668,31.5,133.86,1.0803426,3.4944,0.654,10.81,0.025955578
Wi01-2132,White,13.99,12.768,0.3332,0.5356,2.944,0.08648,15.3,51.41,1.091526,3.172,0.8829,8.93,0.035455393
Wi01-2133,White,25.99,6.24,0.3528,0.5047,2.668,0.0276,14.4,91.18,1.079318,3.224,0.5341,11.374,0.024286368
Wi01-2134,White,18.99,6.624,0.4312,0.2781,4.6,0.03496,29.7,161.02,1.0804516,3.328,0.4578,11.468,0.033620226
Wi01-2135,White,11.99,9.12,0.5782,0.4532,2.116,0.06532,18.9,65.96,1.089128,3.5984,0.6867,8.93,0.038003897
Wi01-2136,White,19.99,6.72,0.2058,0.2884,7.912,0.0414,33.3,214.37,1.084986,3.38,0.5886,9.776,0.027980637
